temperature,humidity,smoke_ppm,label
21.69172804504943,66.82711384076812,3329.398893703994,0
33.09442190046081,59.459863839330794,3482.056762127131,0
20.15560331013966,40.8117383423012,3558.7635346681163,0
22.713791603924765,47.40095990873937,3556.8021837973656,0
30.055283228713563,40.4530310316008,3278.384968234628,0
29.856062365056072,60.10500236557308,3534.9908780337873,0
38.13840645663993,75.49954301961655,3466.2995139292075,0
52.590377400536354,32.310772577244904,3766.4945923382247,1
25.58859155994805,51.327329952427036,3553.8809788749345,0
26.818719837734047,57.64841197940001,3366.329234817429,0
23.197588459612867,40.791554973686914,3284.6951213783796,0
38.62616865669304,53.867036612572086,3316.804410889312,0
34.18867000925297,59.77583054797918,3385.4235849215984,0
37.9923930575837,45.17312160178527,3316.2899973589488,0
24.84652793156619,70.01469598435818,3498.7842358817534,0
30.321452412088078,57.83985000299715,3524.142387267201,0
35.11979283037084,72.19692940405483,3436.446459444004,0
27.255651055256145,65.32997831036265,3433.689342569469,0
23.324605665898016,50.932861563392635,3492.045788757246,0
34.264450943248434,59.4951161071573,3576.9847013132235,0
22.945106989315878,67.682166481978,3296.531744738449,0
39.04113569338733,54.94467267792012,3499.320971534251,0
33.06487473924216,76.5222380970872,3528.9816480820764,0
23.033468182157023,51.73731484530506,3311.9792955257803,0
22.882048518234924,53.27296247640586,3443.8576296794204,0
20.13448321614121,70.23705153709898,3299.459809390108,0
28.11146910501506,56.329653734069055,3452.8878444149905,0
23.141145378927273,78.17906492505357,3344.9743463275736,0
21.78708271946893,73.04215375303428,3509.4571960880417,0
28.38625815846732,77.09482431859067,3529.8155704624187,0
27.507468329292745,49.706574303964466,3374.5481063101515,0
31.114316250512925,46.13232375736021,3553.522917051542,0
39.638996760079024,56.0909150935181,3287.120503997737,0
25.351047240375078,57.801043032777926,3367.5481158565353,0
35.37610155658162,45.686737152318784,3330.3381738702537,0
64.28622264364303,38.93190359713104,3728.1368843371542,1
29.229176353970267,74.91415045131444,3509.3876120729074,0
24.22617623384466,72.26582667987907,3284.175758389601,0
63.349031907156814,30.57094518025951,3731.0202564969545,1
62.75455038273304,48.63563866055037,3746.0476860955705,1
20.876894335191164,74.64237797027023,3403.2105903633123,0
37.966338949085475,47.44936595404661,3577.63004358486,0
25.962157278290384,41.842304443729034,3560.781915485075,0
55.420940096681946,36.922882321500786,3747.230986363155,1
39.08333845953588,79.4183214267629,3335.7802526545884,0
60.29023234557983,41.40389251950383,3779.0263061794344,1
26.704589056489603,63.76680079032634,3345.590104419965,0
34.408781651881945,52.87780235053402,3310.7557957562,0
20.733187648940543,45.17042581229015,3534.6750102178016,0
34.46881628752863,57.363537511342955,3470.12299125533,0
25.52292569495166,58.661312888260085,3499.6000185921466,0
58.76729518945376,31.103776567574663,3703.6272805507456,1
74.34142975009068,29.77801930118227,3892.833040040875,1
59.30348013481513,40.403692500055485,3770.96824429427,1
63.848435378971445,46.12784512960235,3761.0853734553148,1
21.85013002330552,58.79826822259685,3337.2441108238263,0
24.438374551914197,50.10663697849589,3305.3244858387343,0
23.698582239569383,51.58498864173219,3360.9168291082583,0
25.564418051766438,60.08871130171208,3423.0542435247166,0
37.76799486791801,44.29873903161699,3319.4372019062084,0
22.713716937724712,40.22041342313316,3469.3085433982856,0
21.48490346520211,58.19482695852124,3466.7102674359758,0
57.153968847287075,36.04892052499997,3698.694873969916,1
24.762825368977005,70.67698070032385,3541.8975137203247,0
79.76356888180482,13.72379514873332,3993.4249526512713,1
79.68383686671639,23.261216773623033,3794.7697966421906,1
60.61548190174904,39.40419621173979,3739.465513649567,1
38.39330564629394,51.51228938556933,3456.128630718815,0
39.712872819145005,74.62154416433724,3502.5460782571445,0
34.49832389845183,67.13337961222473,3418.5980245168457,0
38.31040824772714,66.90473670384215,3299.3618982618186,0
25.14228079205157,75.5666819062715,3496.816125576005,0
27.899706513960446,50.63627189148215,3455.7012654210153,0
24.678156871366085,54.117470704657265,3324.1053888381625,0
20.3797961246681,76.58408158416793,3350.356856842616,0
31.819715728016696,48.78523339766406,3304.389166125823,0
24.493567633137065,53.36508163459248,3452.053171546695,0
79.58089748002155,14.607569212937587,3829.1030230614897,1
26.252844929064572,50.24196529397595,3407.524805292569,0
75.44312484819642,12.670198333573344,3927.4653521528044,1
24.19120854313415,41.034019293884164,3497.5587178844303,0
23.22626010631297,69.61380406275438,3386.60061331534,0
37.76508158351591,51.571545865579026,3490.990029453117,0
21.65179820596909,46.92327490274465,3402.845618387792,0
32.50159030304683,67.40822413869797,3283.950563377383,0
39.201346521731324,47.928989998703685,3387.421539775345,0
22.57456718395245,73.88949783399474,3540.744501480024,0
52.878585997089104,49.321761830806594,3761.5428039591006,1
29.190419456257267,75.76304339476647,3421.388378582971,0
32.980476042856786,58.76127965696205,3497.248345653617,0
35.5539261398577,48.867330389148634,3451.783559113341,0
39.923992208236186,46.827878576854815,3542.903775470941,0
25.111545727736893,43.9272825198087,3568.0898438444056,0
34.71713435561794,43.545409765133776,3372.4257598916543,0
60.0600986529221,43.873232636716764,3706.081211843376,1
76.89456240625066,21.558049907963323,3872.7773579018617,1
60.60701916920763,33.07849106422263,3756.4206911248325,1
20.213550389649853,60.60140175371987,3409.333467155625,0
24.47833730848075,59.963488605604084,3399.973900172147,0
62.03252173853281,46.21633713648312,3741.9787100360427,1
34.11484802378949,42.532504520732054,3349.0609107017,0
33.83024316081604,59.796768640480394,3409.2947826260283,0
36.59059945371911,54.9250466374167,3562.9513506624953,0
33.64363407949906,68.505752345571,3387.0220253449334,0
34.88291915250242,70.54899334183011,3496.607598729781,0
51.346789001275226,35.468785014245356,3768.8796830178494,1
37.549260066218025,50.793625084282795,3292.6758646922676,0
22.907154787001534,49.371663318715946,3331.822175708274,0
30.674404094155655,54.12895787188596,3396.4456185499594,0
32.824305121350946,79.55374393728745,3553.452412284654,0
20.842206246660446,53.6062148270789,3414.8478707079785,0
24.652700479797304,60.910600678723306,3379.196915109664,0
56.36429945408946,41.33742107301302,3729.0282598966664,1
20.3544455288737,76.49284940284844,3301.9998681730576,0
22.175610611649375,57.12745763087855,3308.7504274137846,0
39.82916830222398,50.92895228312357,3500.6548238874334,0
35.59804041177277,58.466148164473026,3317.3221972157075,0
34.35143892204295,71.37200894025811,3319.2399345541135,0
33.920183055050174,58.938280968939054,3313.8567462257574,0
30.9942883804442,76.78346437538455,3566.0963985026547,0
39.60016482178306,73.81543217844535,3277.032596190289,0
33.91508872186691,62.213810937432235,3351.8696453207704,0
60.08952489104307,31.918570164855215,3761.952577195818,1
33.59235364018435,59.76280096475982,3332.054266522853,0
25.525858363885867,55.674888143122985,3522.652677966224,0
58.348859718967816,33.16149293774085,3739.4321777603127,1
69.49439031067078,26.637448407862998,3850.898470159433,1
26.387720249117613,74.47781374358186,3402.196777673037,0
31.904870269356767,77.58403158799018,3373.6902153044625,0
79.28605675103752,25.664059112834185,3987.35430534987,1
22.433237252264533,77.9704670172118,3349.247852490681,0
52.05148516834291,41.35111682445343,3708.209440941543,1
22.65808845759368,49.73029349597098,3491.713175241625,0
36.028817373649055,64.81628202521324,3558.6008879939354,0
31.377044270438965,52.50991639097815,3382.826880124183,0
35.15561498569713,47.99662199939385,3525.5899490517763,0
35.26700709017928,69.58760402796962,3328.301824172657,0
37.60718839431766,66.70701780669029,3438.575704676632,0
38.8834003917072,49.92616839128826,3363.648811566335,0
29.26939852023232,79.45468428047063,3308.281372209293,0
27.10047007007565,49.67384618807102,3313.841163946004,0
69.35675938089223,18.516538885815333,3941.2591091631894,1
31.248857303057463,64.63920059558268,3565.9734640017755,0
39.32309059399934,59.63984376585543,3394.3766405694696,0
27.48041163830459,50.6589700655561,3311.27211013917,0
34.20895912508498,65.43515229806339,3281.1833232064346,0
28.48716868467492,77.04842904972016,3303.5628735115693,0
31.04818331392903,62.60285441599619,3375.433742607579,0
23.81742197754896,43.845285106958954,3498.0292259977628,0
27.76561586870468,50.6219801925903,3489.9695561054555,0
21.124716223656087,65.16316835223796,3548.3342056292363,0
25.36141295297205,67.06706602383574,3406.420707964657,0
64.68150382519792,38.42680544459227,3728.755217059891,1
28.630239637126103,79.95916913029555,3450.035972032743,0
39.65370483479688,77.02153745787749,3500.8520067042236,0
31.59932010432044,77.77086305973418,3324.007050573721,0
30.110302663921548,51.90030048992867,3549.5993275219125,0
38.04017268472158,45.09775386805949,3549.9756294785752,0
35.29334814280432,78.12659443757053,3464.62743938395,0
57.87647004045828,45.161724975926376,3708.591115621385,1
34.9810596463573,68.97581170262139,3441.6519208055597,0
21.72733354697181,42.480805249836926,3576.6414517188114,0
36.31591416348296,61.24765898504833,3354.714524511814,0
26.05116657878325,49.72940363243993,3478.7996002110253,0
56.43891798678257,47.88320871394066,3780.536216602955,1
79.8958912782933,11.92616397205007,3916.1969881199084,1
27.291756960650385,50.48614942464468,3504.504852908799,0
36.02477295417195,40.44388599885886,3373.4214502693912,0
22.993261564556256,43.637074011268766,3334.820832923306,0
29.00679780443066,63.948912968009566,3508.677195717194,0
31.18370134980857,56.19192214803359,3327.000589617877,0
22.510714643824333,48.06094607684132,3414.21483691498,0
22.368931800370543,57.363256499916375,3306.300584524894,0
27.46938372920716,58.19334330952153,3395.0351873567083,0
64.42853705154776,41.44403461183326,3739.65501401296,1
24.044003236187557,70.19081176603395,3407.219145150261,0
36.86341707479491,47.50207576321843,3340.535864664512,0
25.54073943875192,50.90150819961144,3405.1870058919026,0
22.16640074772945,40.18330917295102,3450.256967385851,0
60.0350914179581,45.86978191446486,3726.606729976939,1
39.08970842151615,56.69657605439049,3391.1556004048634,0
20.402702193323332,70.56286190175095,3572.770971727499,0
60.58439334480928,40.78977773095889,3734.8609610367225,1
35.008233273401345,79.90632140079234,3475.4447290568132,0
38.888329818472464,66.13666388984677,3438.2302258897244,0
25.651379553965327,40.44203728062543,3437.2419261237587,0
25.527571820196798,48.8873656888046,3518.6186125367926,0
26.311171677092208,56.06951482330635,3316.7549423709397,0
28.36503296504904,67.2002695175288,3453.7811688262964,0
32.91467516577505,71.15407694674818,3438.435843494946,0
57.327786978791835,31.231841922132567,3702.379677286308,1
30.832689433277793,45.6213956608797,3315.678422233764,0
22.87290957770597,62.15947119585705,3339.811615525269,0
32.299048568326626,58.53971645024243,3577.128039629537,0
38.09741196571427,77.04291870218049,3412.539745669893,0
30.939893183214977,40.41066749382062,3470.810053980717,0
34.23773252210828,63.34050528460331,3573.299535548217,0
27.208251539074453,50.989716566563835,3426.968755715229,0
56.05130104509437,26.917209272943587,3747.0994967399415,1
30.812801728280732,63.93703009485343,3399.613391224215,0
26.360311804127488,65.96164041777413,3381.1710867699926,0
28.72396312374014,79.6365533897966,3571.9914104922764,0
39.17967494928632,76.36904460258313,3510.5473644959156,0
63.63726680927406,42.36238167017363,3747.8578026983337,1
24.433482514831393,70.6170920711829,3312.049652304889,0
75.2920477082418,14.41418794266665,3886.681144672389,1
29.40737951539355,46.77475776683522,3453.2647404565423,0
55.08131545109607,34.23559344878108,3760.1730783884445,1
34.678676541486396,60.22331205839426,3560.854586367483,0
39.78882977070607,77.47942672280831,3426.7282583554456,0
21.43733384714667,58.15090613023406,3562.842134202985,0
57.556058339918465,24.577748563088186,3784.4125600836687,1
73.83870576907192,24.681869521816033,3959.921354761695,1
51.728444996482644,38.824918120285915,3721.539090071895,1
25.148594738868844,44.56223072668467,3417.4322412053266,0
20.404129936160448,59.25226798319239,3344.0573194895655,0
50.91800774391311,48.43886289869326,3763.7195059619594,1
30.670161692527852,61.036015985600244,3315.3759326826153,0
25.30720169606503,69.77475036787399,3542.004301874842,0
23.36409939492302,44.373228611055275,3404.8652793087826,0
29.44327458604127,44.12245543120833,3368.009530699897,0
33.04000595113256,59.62480510737105,3334.6390832129428,0
65.24047891828569,11.431477898300654,4038.6332354152237,1
37.57667295867978,70.3474144078422,3389.5201439631446,0
55.48759433081789,24.632090080793976,3726.415738582023,1
65.2628351359279,28.841520037643175,3798.803180717245,1
20.56328300346424,62.612063588511546,3421.060838194702,0
51.068676915994935,24.573146074335273,3732.832521382849,1
25.33967764948622,52.872232927425756,3550.358886748179,0
27.70187148402609,54.84799540894691,3361.710809472694,0
36.05650485820199,62.10337859140809,3320.2958675285204,0
21.617203807193192,70.9113025057179,3539.735530239279,0
32.186153876386655,71.93672419094952,3300.585218096134,0
63.89947849640514,29.724502142133915,3706.6880955423094,1
34.18569832883745,43.05722312986993,3458.9144113422303,0
20.275854290068732,40.81985510507741,3496.4495128419067,0
21.0449357481105,52.0130982068536,3355.7783676936656,0
38.58519474882315,72.50003182677199,3466.3330574400643,0
27.243932670054132,41.61205347065744,3332.550335743421,0
32.25814057106052,52.56126054676123,3395.861373085702,0
25.62798215266063,77.52773620827492,3576.0695232193243,0
24.414815659411897,60.31447384205099,3564.1677022958957,0
32.11003099400327,59.35936494305372,3371.7925226790157,0
61.16150345702523,24.272545826330163,3715.883097765064,1
26.19501409101497,69.2305096055126,3571.795410289032,0
20.548644619648964,41.26659864514104,3463.6963073853417,0
31.850392487562374,73.86370885055439,3572.0243370092603,0
21.179557408491497,69.46881798949042,3520.648664838769,0
34.193369554187754,54.66328235022354,3451.0660450317555,0
23.781499109948573,75.49473718767095,3449.067225360099,0
39.652158024193184,52.7685402000936,3574.0542876456902,0
28.683707081029745,52.44751434720265,3576.143635478481,0
35.07800662117286,66.60693184116856,3575.2384160035863,0
26.37092380494004,54.76995303144085,3339.2010271804315,0
35.83675467153736,62.515066625735486,3499.78119102775,0
34.345345864529406,52.16806262513388,3402.8951435485583,0
56.70711246834346,49.6776481980244,3744.473484712434,1
50.53938494330026,48.823613864258306,3780.61816834917,1
24.68629816156612,74.4913629119469,3313.5712813232794,0
22.759145011782508,63.30171121234983,3529.0289290827145,0
29.742854130445238,68.94645185407943,3338.4831564382757,0
36.393278232869406,79.69564021933388,3410.8587181758257,0
31.435584669988298,45.235496965975706,3341.5874134291576,0
29.599765320832184,53.06010128347994,3577.3029286158453,0
37.86516386697524,52.96003570643326,3530.0924050736385,0
20.221631745832912,66.93084002957482,3428.407711603527,0
28.520574924993845,75.26219520383427,3369.440980835717,0
56.04093518679321,41.429789104049036,3780.2227360921834,1
31.248083579408352,69.70540543213576,3482.4374541591037,0
21.903394911921847,50.35193977797842,3459.842414109153,0
31.81358828654723,49.44048709434274,3461.9907669451327,0
56.12760872080032,35.2754043179046,3724.200970416764,1
21.912587080605917,78.84896476330363,3533.5403517121886,0
24.2116146923997,61.412893043168566,3427.2159789842053,0
35.6200318642686,62.86722823403414,3489.9371689664413,0
34.08041053449576,43.763684583582624,3290.751142834945,0
20.560421921232507,52.14257955718358,3555.679378550014,0
32.70030458409196,79.2411278387778,3561.7177881671296,0
28.061447151073537,77.1358505929314,3325.215716550269,0
37.280269357353916,77.66648989598144,3427.481734833284,0
23.84782008314189,79.28245546205966,3507.024326032042,0
35.16997087997366,64.56791145959265,3315.2606155878866,0
51.14027537829977,38.13913847591135,3739.443973194738,1
25.536838589094707,42.978222170906754,3460.1641929614357,0
26.023583315596582,72.03777518138361,3568.5084729321534,0
56.56866109613174,30.163580948383135,3724.9518250040223,1
20.83143916896805,58.34740473941774,3513.9608151995467,0
27.57343668668151,78.46578074202895,3389.6287724165013,0
23.319908143257827,63.33487731494114,3293.955841434888,0
60.57789615397334,40.161335859121635,3759.981019256747,1
51.25749430194865,22.772220682167458,3714.172528811342,1
26.226286269582562,47.784269884474455,3506.639310255719,0
35.89854889872868,77.72134831424586,3415.0158352117305,0
22.257624159208756,66.58804930590591,3407.6237448483216,0
28.541821732643967,57.88580229816512,3335.2671467100736,0
33.81766214438686,74.17869183896117,3574.4965618993156,0
28.454516156929365,40.811903407467554,3357.3860259965722,0
35.05002613952411,44.52062985513173,3543.140419787663,0
35.43986188448274,73.62688834876334,3463.71255300818,0
20.55659483016097,60.300942015454446,3429.5762004282024,0
29.591232565858974,79.98409486779886,3287.7058053526694,0
33.30322981547617,49.52340800393697,3292.579052296182,0
22.027198798720764,42.86865601194583,3329.366450212604,0
33.102051904940645,77.86098894053995,3392.5556279534703,0
34.236419952790044,72.16334123912058,3393.611916714777,0
21.456040724190785,45.653779006672856,3338.135268976846,0
21.349130457671215,41.696721843968454,3347.3226615686676,0
51.72146916954277,42.907273928081565,3770.9796455502865,1
32.386325598179994,78.98536636193506,3399.4809364897237,0
37.62835789420393,62.85447735923027,3491.0717191372337,0
29.60236460183517,79.41685291858622,3421.6929823635696,0
21.45716202964164,73.65898578578629,3294.7011092428534,0
53.91228465179045,29.254695659007552,3694.440892072347,1
31.88717188370078,70.90474733121408,3428.9363884189306,0
30.588888983438373,59.87124372008894,3443.231399816873,0
64.1457306871132,29.608367409261948,3740.2045933438862,1
51.75465338403767,29.172983472279924,3723.296933586319,1
21.01993692835649,74.23135763108718,3329.3423530673563,0
21.937162897733423,75.43009740714726,3368.5582939397163,0
55.00472450102228,37.88878236284741,3714.5352512236686,1
25.9758972771479,66.96181604799676,3349.42807989784,0
27.5219325536713,75.3581190637362,3345.31834955195,0
21.157229217171036,42.19027602090476,3425.900232026218,0
38.875497113663045,68.98934142190457,3319.479591459108,0
33.25059602219967,44.41705791878853,3498.47031821455,0
50.783349257956054,43.548550980872946,3710.24433251238,1
36.77529336331076,63.731275698163884,3362.0173978137177,0
39.158276596640725,56.35706444219973,3389.6504032457237,0
31.988102141780338,55.734304867014316,3454.8776288688578,0
39.72993015858104,40.01906375724764,3532.861270987527,0
38.824751124667756,58.01550339583499,3441.7616578122625,0
27.838034583766493,50.710648461194644,3523.5767878872966,0
35.338948406495405,65.52259873439493,3343.2400308792994,0
23.814819682813273,44.082241579773466,3504.918195583666,0
39.998742036879214,42.335442023629845,3561.2234209137664,0
35.74680134444647,66.77996789863909,3319.0867763059355,0
32.71229587729002,72.47825638155491,3554.707075984561,0
71.0945869225162,18.41741382981418,3966.422909564085,1
34.11281492000945,60.93992036366209,3358.9372210377596,0
60.30689620931488,28.644183549793038,3757.2397186347753,1
56.531274935277324,45.6717634224406,3731.0026959924758,1
38.13481229166563,77.63144359358365,3440.816515113336,0
34.85378604742694,70.38058732014504,3326.3687290106823,0
63.274778181536334,36.36101086533179,3752.924276271511,1
24.534154988123845,52.62008040732766,3448.358750681836,0
20.511596450844813,71.54381399790164,3563.1928118824194,0
32.26447418139257,75.00837326784684,3320.7169827419348,0
33.83239414506953,41.07349709293933,3409.629631520672,0
23.632700825341992,45.99449206026216,3336.517873805249,0
28.292055461270024,77.43764683766324,3469.6646491727015,0
61.37952349747897,32.48713150968812,3706.3569187235253,1
37.12108872194575,63.16934060497723,3503.2883543633207,0
24.544245476449518,40.09518166308532,3424.139456883079,0
37.292164391633065,52.93983411530573,3406.7006955832976,0
39.68967238464327,77.44133317659576,3391.309176015553,0
29.274104646525203,60.55354317011509,3401.470079507484,0
34.892930023381666,50.34371530218355,3362.1799190177258,0
37.007664803172,52.305351544529515,3354.888325806944,0
21.29241157070829,60.29271027499544,3393.3165959385688,0
52.987261714580995,31.366690729849047,3696.9530390795167,1
31.621081537360567,74.13683079690878,3425.657581420127,0
61.566496333053486,45.46502729472356,3778.714676923855,1
61.3302593330241,32.56925574338422,3751.7342592315986,1
34.431197212015476,65.8776256884754,3430.9570660252994,0
28.385462341524345,58.67694393448505,3379.0489033463496,0
28.491502235166674,43.659749339431556,3353.515893874976,0
60.90731792870996,42.55057421197333,3759.491903953479,1
32.934281231479545,43.47125166354107,3339.391525945365,0
53.275565960394836,47.30174462902495,3752.944004956661,1
27.97330934251277,73.03118838608293,3541.181962993965,0
22.33723916997786,78.9158818188196,3465.8011581798837,0
32.711155696156624,61.69340471883423,3479.520759983805,0
65.85764934054566,27.910951025485442,3843.843419580544,1
24.496728898191144,69.97110631065446,3366.2169836401417,0
30.76823469226017,41.424967980126596,3498.9998627873983,0
64.61928752677,28.26299128777881,3702.722310269096,1
31.923464679348363,70.48309149756814,3531.8163681839615,0
61.50478979658899,28.273232865911485,3693.689934799031,1
33.36396093503378,72.3010542674487,3280.2341820749366,0
57.92355017537321,23.033119373942164,3756.4806802689377,1
28.54100248488104,44.633181460598465,3491.8465180157455,0
63.186300265889045,31.11400843309257,3720.3833171856318,1
33.72979257254566,55.06382543360365,3518.175122505364,0
51.21644020324763,38.16436950935379,3730.4271659985206,1
36.96906376806906,54.67709032354165,3420.801853423195,0
21.24708101914139,40.6107325451342,3285.013058857092,0
59.68096397395011,31.894520033611947,3708.4397664495236,1
24.993042908390493,41.756029394403654,3293.1377833163197,0
55.93382887168598,27.15996363125747,3747.155292862742,1
54.00333637971623,39.02779734257169,3784.4627113927572,1
25.502846538134175,62.68903494502736,3420.6006008169315,0
57.380468718074106,35.89272620371761,3708.8470350434905,1
32.38621179660151,76.72138875397609,3491.506230427331,0
24.382341258697696,56.675140211282724,3321.1746463933637,0
30.429874365237566,79.93225205154441,3494.6541825263434,0
79.57555264354515,17.721070254640566,3888.685343406955,1
65.35562268549373,25.919444813280784,3907.0529220184726,1
29.31523256159615,50.722049344832406,3490.2032675618357,0
33.700878095066464,78.68200985092136,3318.0403531650613,0
31.46851365304365,74.18672457174283,3304.2115230129834,0
25.70290152663535,42.095350089423405,3329.062884228092,0
